query_id	source_query_id	query	split	answer
vimqa_train_000176	vimqa_train_000176	Đất nước của Ray Charles có thủ đô Washington, D.C. phải không?	train	đúng
vimqa_train_000177	vimqa_train_000177	Tập đoàn ký hợp đồng với ca sĩ ca khúc "Pure Heroine" thường được viết tắt là UMG phải không?	train	đúng
vimqa_train_000178	vimqa_train_000178	Đội bóng của Riyad Mahrez có trụ sở ở thành phố New York phải không?	train	không
vimqa_train_000179	vimqa_train_000179	Giải bóng đá năm 2006 mà Michael Essien từng tham dự xếp hạng thứ bốn về số lượng người theo dõi phải không?	train	đúng
vimqa_train_000180	vimqa_train_000180	Giải bóng đá mà FC Bayern München đã 11 lần tiến vào các trận chung kết dành cho các câu lạc bộ có thứ hạng cao tại các giải vô địch quốc gia châu Âu phải không?	train	đúng
vimqa_train_000181	vimqa_train_000181	Giải thưởng Điện ảnh Viện Hàn lâm Anh Quốc mà Matt Damon được đề cử còn gọi là Giải BAFTA phải không?	train	đúng
vimqa_train_000182	vimqa_train_000182	Giải thưởng mà Joss Stone giành được 2 lần được thành lập vào năm 1980 phải không?	train	không
vimqa_train_000183	vimqa_train_000183	Hãng đĩa phát hành album Ghost Stories ở Bắc Mỹ là hãng thu âm lớn của nước Hoa Kỳ phải không?	train	đúng
vimqa_train_000184	vimqa_train_000184	Thành phố trụ sở của câu lạc bộ Chelsea F.C. không nằm gần sông Thames phải không?	train	không
vimqa_train_000185	vimqa_train_000185	Album có bài hát "In My Place" được phát hành thông qua hãng đĩa Parlophone phải không?	train	đúng
vimqa_train_000186	vimqa_train_000186	Quốc gia của câu lạc bộ West Bromwich Albion F.C. có các vùng cao ở miền bắc và tây nam phải không?	train	đúng
vimqa_train_000187	vimqa_train_000187	Quốc gia của Associated Press nằm tại Tây Bán cầu phải không?	train	đúng
vimqa_train_000188	vimqa_train_000188	Thành viên Kelly Rowland của ban nhạc nữ R&B sinh năm 1981 phải không?	train	đúng
vimqa_train_000189	vimqa_train_000189	Quốc gia của Christiaan Huygens giáp với Đức về phía Đông phải không?	train	đúng
vimqa_train_000190	vimqa_train_000190	Người đặt viên đá nền tảng cho thành phố New Delhi tại lễ đăng cơ năm 1911 là con trai thứ hai của Albert Edward phải không?	train	đúng
vimqa_train_000191	vimqa_train_000191	Jean-Marie Lehn cùng với Charles J. Pedersen đoạt giải Nobel Hoá học năm 1987 sinh năm 1939 phải không?	train	đúng
vimqa_train_000192	vimqa_train_000192	Nhóm nhạc có ca khúc I Want It That Way từng được đề cử giải Oscar phải không?	train	không
vimqa_train_000193	vimqa_train_000193	Giải thưởng John Schrieffer được trao cho lý thuyết BCS được trao hai tuần một lần phải không?	train	không
vimqa_train_000194	vimqa_train_000194	Quốc gia mà Gerald Ford từng làm tổng thống có 50 tiểu bang phải không?	train	đúng
vimqa_train_000195	vimqa_train_000195	Video game console PlayStation 3 cho trò chơi Grand Theft Auto Online phát hành năm 2013 thường được gọi tắt là PS3 phải không?	train	đúng
vimqa_train_000196	vimqa_train_000196	Đất nước tổ chức Pop Idol nằm ở phía đông nam của Châu Phi phải không?	train	không
vimqa_train_000197	vimqa_train_000197	Quốc gia có đơn vị tiền tệ Kina có tên đầy đủ là Nhà nước Độc lập Papua New Guinea phải không?	train	đúng
vimqa_train_000198	vimqa_train_000198	Giải thưởng Roderick MacKinnon giành năm 2003 có tên tiếng Thụy Điển là The Energy Never Dies phải không?	train	không
vimqa_train_000199	vimqa_train_000199	Đất nước của câu lạc bộ Newcastle United F.C. có biên giới trên bộ với các quốc gia Scotland và Wales phải không?	train	đúng
vimqa_train_000200	vimqa_train_000200	Nghệ sĩ thu âm ca khúc Hollaback Girl kết hôn với Gavin Rossdale phải không?	train	đúng
vimqa_train_000201	vimqa_train_000201	Nhóm nhạc trình bày bài hát Good Vibrations thành lập năm 1961 phải không?	train	đúng
vimqa_train_000202	vimqa_train_000202	Công ty phát hành mini album Love Yourself: Her được sáng lập năm 2005 phải không?	train	đúng
vimqa_train_000203	vimqa_train_000203	Giải Grammy Đại sảnh Danh vọng Grammy của Etta James nhằm tôn vinh những tác phẩm âm nhạc mang ý nghĩa lịch sử phải không?	train	đúng
vimqa_train_000204	vimqa_train_000204	Quê hương của Claudius Ptolemaeus nằm ở phía nam của bán đảo Triều Tiên phải không?	train	không
vimqa_train_000205	vimqa_train_000205	Dolly Parton là nghệ sĩ đầu tiên đứng số một hai lần khác nhau với ca khúc I Will Always Love You trên bảng xếp hạng tại nước Hoa Kỳ phải không?	train	đúng
vimqa_train_000206	vimqa_train_000206	Nhóm nhạc có Jessica Jung là cựu thành viên khởi đầu có 9 thành viên phải không?	train	đúng
vimqa_train_000207	vimqa_train_000207	Giải bóng đá Southampton F.C. đang thi đấu có mùa giải kéo dài từ tháng 8 đến tháng 5 phải không?	train	đúng
vimqa_train_000208	vimqa_train_000208	Giải mà Charles Townes đoạt năm 1964 được trao thưởng hằng năm kể từ năm 1901 phải không?	train	đúng
vimqa_train_000209	vimqa_train_000209	Giải thưởng John Howard Northrop được trao năm 1946 có tên tiếng Thụy Điển là Nobelpriset i kemi phải không?	train	đúng
vimqa_train_000210	vimqa_train_000210	Ca khúc Blowin' in the Wind trở thành thánh ca cho phong trào dân quyền được phát hành năm 1963 phải không?	train	đúng
vimqa_train_000211	vimqa_train_000211	Người được trao giải Nobel Vật lý năm 1999 cùng với Martinus J. G. Veltman sinh năm 1946 phải không?	train	đúng
vimqa_train_000212	vimqa_train_000212	Quốc gia của Jan Tinbergen giáp với biển Bắc về phía tây bắc phải không?	train	đúng
vimqa_train_000213	vimqa_train_000213	Thành phố mà Muhammad Ali sinh ra và lớn lên là thủ phủ của hạt Nam Brasil phải không?	train	không
vimqa_train_000214	vimqa_train_000214	Giải thưởng Alfred Nobel sáng lập ra được tổ chức trao thưởng kể từ năm 1901 phải không?	train	đúng
vimqa_train_000215	vimqa_train_000215	Quốc gia mà James Cameron đang sống tại nằm ở phía tây nam của Ấn Độ Dương phải không?	train	không
vimqa_train_000216	vimqa_train_000216	Người cùng Albert Camus là đại diện tiêu biểu của chủ nghĩa hiện sinh là người nước Pháp phải không?	train	đúng
vimqa_train_000217	vimqa_train_000217	Câu lạc bộ Herbert Wimmer từng chơi - Borussia Mönchengladbach có trụ sở ở Mönchengladbach, North Rhine-Westphalia phải không?	train	đúng
vimqa_train_000218	vimqa_train_000218	Nhóm nhạc có Geri Halliwell là thành viên với biệt danh Ginger Spice được sáng lập vào năm 1994 phải không?	train	đúng
vimqa_train_000219	vimqa_train_000219	Thành phố nơi ban nhạc The Chicks thành lập lớn thứ 6 tại Hoa Kỳ phải không?	train	không
vimqa_train_000220	vimqa_train_000220	Đất nước có sân vận động De Kuip là quốc gia tại Châu Âu phải không?	train	đúng
vimqa_train_000221	vimqa_train_000221	Bộ phim mà Daniel Kaluuya đóng vai Chris Washington có nội dung xoay quanh một cặp đôi khác sắc tộc yêu nhau và những sự thật khủng khiếp ẩn sâu trong gia đình của cô gái phải không?	train	đúng
vimqa_train_000222	vimqa_train_000222	Album có bài hát I Gotta Feeling được phát hành ngày 3 tháng 6 năm 2009 phải không?	train	đúng
vimqa_train_000223	vimqa_train_000223	Hãng thu âm thành công nhất toàn cầu Warner Records có trụ sở tại Seoul phải không?	train	không
vimqa_train_000224	vimqa_train_000224	Đất nước có bảng xếp hạng Dance Club Songs nằm tại Tây Bán cầu phải không?	train	đúng
vimqa_train_000225	vimqa_train_000225	Giải đấu mà đội bóng VfB Stuttgart đã vô địch 3 lần do Hiệp hội bóng đá Đức (DFB) tổ chức phải không?	train	đúng
vimqa_train_000226	vimqa_train_000226	Giải Eli Lilly về Hóa Sinh mà Roger D. Kornberg nhận được dành cho những nhà khoa học trẻ dưới 38 tuổi phải không?	train	đúng
vimqa_train_000227	vimqa_train_000227	Nhà sản xuất Dr. Luke mà Katy Perry làm việc trình diễn cùng với nhóm nhạc Saturday Night Live trong chín mùa cho đến năm 2000 phải không?	train	không
vimqa_train_000228	vimqa_train_000228	Câu lạc bộ Jamie Richard Vardy đang thi đấu được sáng lập vào năm Năm 1880 phải không?	train	không
vimqa_train_000229	vimqa_train_000229	Trường mà Jim Peebles hiện đang là Giáo sư danh dự của Albert Einstein toạ lạc ở Nomi, Ishikawa, Nhật Bản phải không?	train	không
vimqa_train_000230	vimqa_train_000230	Tập đoàn sở hữu Def Jam Recordings có trụ sở hoạt động đặt tại Santa Monica, California phải không?	train	đúng
vimqa_train_000231	vimqa_train_000231	Đại học mà giáo sư William Thomson giảng dạy được thành lập năm 1451 phải không?	train	đúng
vimqa_train_000232	vimqa_train_000232	Công ty quản lý nhóm Twice được sáng lập bởi Etta James phải không?	train	không
vimqa_train_000233	vimqa_train_000233	Ban nhạc có ca khúc Tomorrow Never Knows có 4 thành viên phải không?	train	đúng
vimqa_train_000234	vimqa_train_000234	Công ty mà Park Jin-young là chủ tịch kiêm giám đốc được thành lập năm 1997 phải không?	train	đúng
vimqa_train_000235	vimqa_train_000235	Tác phẩm Big Fish của Miley Cyrus dựa trên tiểu thuyết cùng tên năm 1998 phải không?	train	đúng
vimqa_train_000236	vimqa_train_000236	Đất nước của Alfred Werner nằm tại Châu Âu phải không?	train	đúng
vimqa_train_000237	vimqa_train_000237	Ca sĩ có album I Am... Sasha Fierce sinh năm 1981 phải không?	train	đúng
vimqa_train_000238	vimqa_train_000238	Ca sĩ album "Unorthodox Jukebox" lớn lên ở Honolulu, Hawaii phải không?	train	đúng
vimqa_train_000239	vimqa_train_000239	Câu lạc bộ mà Gary Cahill chuyển tới năm 2008 hiện đang chơi tại giải vô địch bóng đá Anh (League Championship) phải không?	train	đúng
vimqa_train_000240	vimqa_train_000240	Đất nước của Ricky Martin được biết đến với biệt danh La Isla del Encanto, có nghĩa là "Hòn đảo diệu kỳ" phải không?	train	đúng
vimqa_train_000241	vimqa_train_000241	Đất nước của tập đoàn Toei Company nằm ở khu vực Đông Á phải không?	train	đúng
vimqa_train_000242	vimqa_train_000242	Câu lạc bộ mà Pierre-Emerick Aubameyang gia nhập năm 2011 thuộc quốc gia Pháp phải không?	train	đúng
vimqa_train_000243	vimqa_train_000243	Đất nước của Dino Zoff có diện tích là 301.338 km² phải không?	train	đúng
vimqa_train_000244	vimqa_train_000244	John Stones lớn tuổi hơn Claire Danes phải không?	train	không
vimqa_train_000245	vimqa_train_000245	Thành phố nơi sáng lập Lady A nằm trên sông Cumberland phải không?	train	đúng
vimqa_train_000246	vimqa_train_000246	Quốc gia nơi Nakamura Shuji sinh ra toạ lạc trên biển Thái Bình Dương phải không?	train	đúng
vimqa_train_000247	vimqa_train_000247	Quê hương của Michelle Akers có 300 Biệt khu thổ dân châu Mỹ phải không?	train	không
vimqa_train_000248	vimqa_train_000248	Câu lạc bộ Śląsk Wrocław Tomasz Kuszczak từng thi đấu được thành lập vào năm 1947 phải không?	train	đúng
vimqa_train_000249	vimqa_train_000249	Câu lạc bộ Śląsk Wrocław Tomasz Kuszczak từng thi đấu được sáng lập vào năm 1947 phải không?	train	đúng
vimqa_train_000250	vimqa_train_000250	Câu lạc bộ Manchester City F.C. Oleksandr Zinchenko từng chơi đã có 7 lần vô địch bóng đá Anh phải không?	train	đúng
vimqa_train_000251	vimqa_train_000251	Nhân vật Anthony Perkins diễn trong tác phẩm Psycho được tạo ra bởi nhà văn Robert Bloch phải không?	train	đúng
vimqa_train_000252	vimqa_train_000252	Tác phẩm Being John Malkovich của Charlie Kaufman có sự góp mặt của John Cusack, Cameron Diaz và Catherine Keener phải không?	train	đúng
vimqa_train_000253	vimqa_train_000253	Tác phẩm mà Daniel Kaluuya đóng vai Chris Washington có nội dung xoay quanh một cặp đôi khác sắc tộc yêu nhau và những sự thật khủng khiếp ẩn sâu trong gia đình của cô gái phải không?	train	đúng
vimqa_train_000254	vimqa_train_000254	Sự kiện mà James Monroe là người ủng hộ diễn ra vào cuối thế kỷ thứ XVIII phải không?	train	đúng
vimqa_train_000255	vimqa_train_000255	Đất nước của Jane Alexander nằm ở mũi phía nam của lục địa châu Phi phải không?	train	đúng
vimqa_train_000256	vimqa_train_000256	Nakamura Shuji cùng với Amano Hiroshi được trao Giải Nobel Vật lý sinh tại Ikara, Nhật Bản phải không?	train	đúng
vimqa_train_000257	vimqa_train_000257	Sao mà Jupiter LXVI là vệ tinh tự nhiên là hành tinh lớn thứ nhất trong Hệ Mặt Trời phải không?	train	đúng
vimqa_train_000258	vimqa_train_000258	Nghệ sĩ có chuyến lưu diễn Fearless Tour đã sống ở Nashville, Tennessee năm 14 tuổi phải không?	train	đúng
vimqa_train_000259	vimqa_train_000259	Quốc gia của Barbra Streisand có tên đầy đủ là Đại Hàn Dân Quốc phải không?	train	không
vimqa_train_000260	vimqa_train_000260	James S. Sherman nhỏ tuổi hơn Elbridge Gerry phải không?	train	đúng
